Timestamp,Temperature,Gas,Humidity,Pressure,Altitude,Visible Light,IR Light
115.196,25.4,163109,42.8,1011.5,14.7,62.0,70.0
115.496,25.4,162798,42.8,1011.5,14.7,63.0,69.0
115.796,25.4,161565,42.8,1011.5,14.8,63.0,69.0
116.096,25.4,160955,43.0,1011.5,14.7,61.0,66.0
116.396,25.4,161718,43.1,1011.5,14.7,61.0,68.0
116.696,25.4,161107,43.3,1011.5,14.7,60.0,68.0
116.996,25.4,161412,43.4,1011.5,14.6,60.0,68.0
117.296,25.4,161718,43.5,1011.5,14.6,61.0,67.0
117.596,25.4,161259,43.6,1011.5,14.6,59.0,65.0
117.896,25.4,160955,43.8,1011.5,14.6,49.0,54.0
118.196,25.4,160652,43.9,1011.5,14.6,49.0,54.0
118.496,25.4,161565,44.0,1011.5,14.6,44.0,49.0
118.796,25.3,162025,44.0,1011.5,14.6,49.0,54.0
119.096,25.3,162025,44.0,1011.5,14.7,49.0,55.0
119.396,25.3,162798,43.9,1011.5,14.7,50.0,55.0
119.696,25.3,162333,43.8,1011.5,14.8,56.0,62.0
119.996,25.3,163109,43.7,1011.5,14.8,43.0,50.0
120.296,25.3,163265,43.6,1011.5,14.8,46.0,48.0
120.596,25.3,164365,43.5,1011.5,14.8,44.0,49.0
120.896,25.3,164049,43.4,1011.5,14.8,42.0,50.0
121.196,25.3,163892,43.4,1011.5,14.8,46.0,48.0
121.496,25.3,163735,43.3,1011.5,14.8,45.0,48.0
121.796,25.3,163892,43.2,1011.5,14.8,62.0,68.0
122.096,25.3,160350,43.2,1011.5,14.9,61.0,70.0
122.396,25.3,159900,43.3,1011.5,14.8,64.0,68.0
122.696,25.3,161259,43.4,1011.5,14.8,64.0,68.0
122.996,25.3,162333,43.4,1011.5,14.8,64.0,68.0
123.296,25.3,163109,43.4,1011.5,14.8,64.0,68.0
123.596,25.3,164207,43.4,1011.5,14.8,64.0,68.0
123.896,25.3,164049,43.4,1011.5,14.8,62.0,70.0
124.196,25.3,164842,43.3,1011.5,14.8,63.0,69.0
124.496,25.3,165642,43.3,1011.5,14.8,61.0,70.0
124.796,25.3,165964,43.2,1011.5,14.9,63.0,69.0
125.096,25.3,165964,43.2,1011.5,14.9,62.0,70.0
125.396,25.3,166125,43.1,1011.5,14.8,63.0,69.0
125.696,25.3,166612,43.1,1011.5,14.9,63.0,69.0
125.996,25.3,166612,43.0,1011.5,14.9,63.0,69.0
126.296,25.3,167101,43.0,1011.5,14.9,63.0,69.0
126.596,25.3,166449,43.0,1011.5,14.9,62.0,70.0
126.896,25.3,166938,42.9,1011.5,14.9,63.0,69.0
